,OBJECTID,NatlDBNum,ConfCode,SpeciesID,ComName,Genus,Species,County,State,WaterBody,LatAcc,LongAcc,ObsDay,ObsStatus,SpeciesCategory,x,y,spatialReference,Date,lat,lon,Year,Carcass Condition,Country,Field Number,Month,Sex
90,16618.0,NE-2007-1067299,Confirmed - High,7.0,"Whale, humpback",Megaptera,novaeangliae,essex,MA,Massachusetts Bay,,,13.0,Alive,Humpback Whale,-7858996.863133273,5256591.225192269,102100.0,2007-APR-18,42.635080000000066,-70.59856999999994,20070418,,,,,
91,16616.0,NE-2007-1067305,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,VA,Atlantic Ocean,estimate,estimate,10.0,Advanced Decomposition,Humpback Whale,-8400140.945387725,4524544.056676139,102100.0,2007-MAY-10,37.61047400000008,-75.45974999999999,20070510,,,,,
92,16550.0,NE-2007-1067933,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,30.0,Moderate Decomposition,Humpback Whale,-7683271.254551739,5095047.316933986,102100.0,2007-MAY-30,41.558330000000076,-69.01999999999997,20070530,,,,,
93,16421.0,NE-2007-1069025,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,actual,actual,24.0,Moderate Decomposition,Humpback Whale,-7819003.1096759755,5185968.077249577,102100.0,2007-JUN-24,42.16660000000008,-70.23929999999994,20070624,,,,,
94,16468.0,NE-2007-1068693,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,2.0,Condition Unknown,Humpback Whale,-7543751.197155806,5188481.071515981,102100.0,2007-JUL-02,42.183330000000076,-67.76666999999999,20070702,,,,,
95,16467.0,NE-2007-1068695,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,3.0,Moderate Decomposition,Humpback Whale,-7877709.669535626,4946191.646627772,102100.0,2007-JUL-03,40.55000000000007,-70.76666999999996,20070703,,,,,
96,16123.0,NE-2007-1073271,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,24.0,Advanced Decomposition,Humpback Whale,-7480669.781307983,5121116.895796126,102100.0,2007-JUL-24,41.733330000000066,-67.19999999999999,20070724,,,,,
97,16376.0,NE-2007-1070249,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,Gulf of Maine,actual,actual,25.0,Moderate Decomposition,Humpback Whale,-7541895.501244279,5518728.399645787,102100.0,2007-JUL-25,44.34333300000003,-67.74999999999994,20070725,,,,,
98,16408.0,NE-2007-1069897,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,estimate,estimate,11.0,Moderate Decomposition,Humpback Whale,-7786486.686415261,5145906.987615899,102100.0,2007-AUG-11,41.89930000000003,-69.94719999999995,20070811,,,,,
99,16105.0,NE-2007-1073355,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,29.0,Advanced Decomposition,Humpback Whale,-7694032.509726721,5193491.01878158,102100.0,2007-AUG-29,42.21667000000007,-69.11666999999994,20070829,,,,,
100,16101.0,NE-2007-1073363,Unconfirmed,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,4.0,Moderate Decomposition,Humpback Whale,-8398045.912570992,4548182.3736233795,102100.0,2007-OCT-04,37.77850000000006,-75.44092999999997,20071004,,,,,
101,16100.0,NE-2007-1073365,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,9.0,Advanced Decomposition,Humpback Whale,-7472691.513402824,5112915.9654236,102100.0,2007-OCT-09,41.678330000000074,-67.12832999999995,20071009,,,,,
102,16071.0,NE-2007-1074315,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,actual,actual,21.0,Advanced Decomposition,Humpback Whale,-8366998.659459478,4604208.493342849,102100.0,2007-OCT-21,38.17522222000008,-75.16202777999996,20071021,,,,,
103,16071.0,NE-2007-1074315,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,actual,actual,21.0,Advanced Decomposition,Humpback Whale,-8366998.659459478,4604208.493342849,102100.0,2007-OCT-21,38.17522222000008,-75.16202777999996,20071021,,,,,
104,16099.0,NE-2007-1073367,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,18.0,Moderate Decomposition,Humpback Whale,-7640098.216437384,4863036.359502356,102100.0,2007-NOV-18,39.980000000000075,-68.63216999999997,20071118,,,,,
105,16099.0,NE-2007-1073367,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,18.0,Moderate Decomposition,Humpback Whale,-7640098.216437384,4863036.359502356,102100.0,2007-NOV-18,39.980000000000075,-68.63216999999997,20071118,,,,,
106,15683.0,NE-2008-1077013,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,17.0,Advanced Decomposition,Humpback Whale,-7841901.52893215,4922778.924365349,102100.0,2008-JAN-17,40.39000000000003,-70.44499999999995,20080117,,,,,
107,15570.0,NE-2008-1079243,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MD,Atlantic Ocean,actual,actual,6.0,Advanced Decomposition,Humpback Whale,-8202020.081648391,4610787.850520754,102100.0,2008-FEB-06,38.221670000000074,-73.67999999999995,20080206,,,,,
108,15558.0,NE-2008-1079269,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,NY,Atlantic Ocean,actual,actual,10.0,Condition Unknown,Humpback Whale,-7874926.68226579,4953764.434542562,102100.0,2008-FEB-10,40.60167000000007,-70.74166999999994,20080210,,,,,
109,15613.0,NE-2008-1078631,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,actual,actual,9.0,Moderate Decomposition,Humpback Whale,-7436512.6788950125,5124100.793054089,102100.0,2008-JUN-09,41.753330000000055,-66.80332999999996,20080609,,,,,
110,15239.0,NE-2008-1083061,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,Atlantic Ocean,actual,actual,13.0,Moderate Decomposition,Humpback Whale,-7534470.49120837,5457707.825688527,102100.0,2008-JUN-13,43.95000000000004,-67.68329999999997,20080613,,,,,
111,15551.0,NE-2008-1079325,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,13.0,Advanced Decomposition,Humpback Whale,-7666202.637028403,4975536.3610692555,102100.0,2008-JUN-13,40.750000000000064,-68.86666999999994,20080613,,,,,
112,15380.0,NE-2008-1080591,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,floater,MA,Atlantic Ocean,actual,actual,30.0,Moderate Decomposition,Humpback Whale,-7434905.225447959,5120247.264649966,102100.0,2008-JUN-30,41.72750000000007,-66.78888999999998,20080630,,,,,
113,15379.0,NE-2008-1080593,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,11.0,Moderate Decomposition,Humpback Whale,-7436141.984990669,5098767.211848268,102100.0,2008-JUL-11,41.583330000000046,-66.79999999999995,20080711,,,,,
114,15378.0,NE-2008-1080595,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,11.0,Advanced Decomposition,Humpback Whale,-7426865.731822868,5113661.214764915,102100.0,2008-JUL-11,41.683330000000076,-66.71666999999998,20080711,,,,,
115,15227.0,NE-2008-1083183,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,Atlantic Ocean,actual,actual,15.0,Advanced Decomposition,Humpback Whale,-7504781.583013802,5558767.9609988965,102100.0,2008-JUL-14,44.60000000000007,-67.41659999999995,20080714,,,,,
116,15210.0,NE-2008-1083301,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,ME,Atlantic Ocean,estimate,estimate,8.0,Moderate Decomposition,Humpback Whale,-7532667.115457516,5541290.118761113,102100.0,2008-SEP-08,44.48810000000004,-67.66709999999995,20080908,,,,,
117,15026.0,NE-2008-1090577,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,16.0,Moderate Decomposition,Humpback Whale,-7824461.104309572,5163226.636199625,102100.0,2008-SEP-16,42.01500000000004,-70.28832999999997,20080916,,,,,
118,15002.0,NE-2008-1091469,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,8.0,Moderate Decomposition,Humpback Whale,-7608865.306905514,5050767.575739299,102100.0,2008-OCT-08,41.260000000000055,-68.35159999999996,20081008,,,,,
119,15001.0,NE-2008-1091495,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,24.0,Moderate Decomposition,Humpback Whale,-7728466.96781381,5132560.719438202,102100.0,2008-OCT-24,41.810000000000045,-69.42599999999999,20081024,,,,,
120,15190.0,NE-2008-1083425,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,estimate,estimate,4.0,Moderate Decomposition,Humpback Whale,-8365348.038540281,4608893.551391177,102100.0,2008-NOV-04,38.20830000000006,-75.14719999999994,20081104,,,,,
121,14845.0,NE-2009-1088325,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,actual,actual,7.0,Moderate Decomposition,Humpback Whale,-8368183.34597079,4599955.227231143,102100.0,2009-MAR-07,38.14518000000003,-75.17266999999998,20090307,,,,,
122,14845.0,NE-2009-1088325,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,actual,actual,7.0,Moderate Decomposition,Humpback Whale,-8368183.34597079,4599955.227231143,102100.0,2009-MAR-07,38.14518000000003,-75.17266999999998,20090307,,,,,
123,14763.0,NE-2009-1089035,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,accomack,VA,Atlantic Ocean,actual,actual,20.0,Advanced Decomposition,Humpback Whale,-8378853.319163323,4578614.975111682,102100.0,2009-MAR-20,37.99426000000004,-75.26851999999997,20090320,,,,,
124,14215.0,NE-2009-1103183,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,,actual,actual,27.0,Mummified/Skeletal,Humpback Whale,-8066622.184996533,4989873.9041574905,102100.0,2009-MAR-27,40.847500000000025,-72.46369999999996,20090327,,,,,
125,14189.0,NE-2009-1103341,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,new york,NY,Atlantic Ocean,actual,actual,9.0,Alive,Humpback Whale,-8236785.15862313,4947422.357961251,102100.0,2009-APR-09,40.55840000000007,-73.99229999999994,20090409,,,,,
126,14729.0,NE-2009-1089905,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,VA,Atlantic Ocean,actual,actual,17.0,Moderate Decomposition,Humpback Whale,-8370858.353334552,4394360.31558504,102100.0,2009-APR-17,36.67830000000004,-75.19669999999996,20090417,,,,,
127,14404.0,NE-2009-1099087,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,newport,RI,Atlantic Ocean,actual,actual,14.0,Moderate Decomposition,Humpback Whale,-7921750.9996781675,5082450.539107459,102100.0,2009-JUN-14,41.47360000000003,-71.16229999999996,20090614,,,,,
128,14351.0,NE-2009-1100693,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,ME,Atlantic Ocean,estimate,,20.0,Advanced Decomposition,Humpback Whale,-7681968.816509456,5436317.562622411,102100.0,2009-JUL-20,43.81150000000007,-69.00829999999996,20090720,,,,,
129,14375.0,NE-2009-1099807,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,monmouth,NJ,Atlantic Ocean,estimate,estimate,27.0,Moderate Decomposition,Humpback Whale,-8234666.303435373,4914600.978714639,102100.0,2009-JUL-27,40.33402300000006,-73.97326599999997,20090727,,,,,
130,13936.0,NE-2009-1118643,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,estimate,estimate,17.0,Moderate Decomposition,Humpback Whale,-7731283.350930874,5117383.857047384,102100.0,2009-AUG-17,41.70830000000006,-69.45129999999995,20090817,,,,,
131,14349.0,NE-2009-1100735,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,newport,RI,Atlantic Ocean,actual,actual,21.0,Advanced Decomposition,Humpback Whale,-7925502.466517902,5081767.130361133,102100.0,2009-AUG-21,41.46900000000005,-71.19599999999997,20090821,,,,,
132,13925.0,NE-2009-1119563,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,27.0,Moderate Decomposition,Humpback Whale,-7683827.852005706,5085779.135886455,102100.0,2009-AUG-27,41.496000000000045,-69.02499999999998,20090827,,,,,
133,14053.0,NE-2009-1106707,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,norfolk,MA,Massachusetts Bay,estimate,estimate,13.0,Condition Unknown,Humpback Whale,-7868061.609268571,5201510.333102437,102100.0,2009-SEP-13,42.270000000000046,-70.67999999999995,20090913,,,,,
134,14363.0,NE-2009-1100481,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,gloucester,VA,Atlantic Ocean,actual,actual,26.0,Moderate Decomposition,Humpback Whale,-8506473.322993457,4476100.628342854,102100.0,2009-SEP-26,37.26494000000003,-76.41494999999998,20090926,,,,,
135,14041.0,NE-2009-1106731,Confirmed - Medium,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,MA,Katama Bay,estimate,estimate,27.0,Alive,Humpback Whale,-7847133.5449994365,5064208.26644993,102100.0,2009-SEP-27,41.35070000000006,-70.49199999999996,20090927,,,,,
136,13447.0,NE-2010-1119791,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,14.0,Advanced Decomposition,Humpback Whale,-7570059.332414981,5175220.62301504,102100.0,2010-JAN-14,42.095000000000034,-68.00299999999999,20100114,,,,,
137,13812.0,NE-2010-1108053,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,estimate,estimate,13.0,Moderate Decomposition,Humpback Whale,-8358445.562194155,4625356.543623196,102100.0,2010-MAR-13,38.324414000000054,-75.08519399999994,20100313,,,,,
138,13778.0,NE-2010-1109467,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,6.0,Alive,Humpback Whale,-8035820.0818940345,5004291.508953834,102100.0,2010-APR-06,40.945400000000056,-72.18699999999995,20100406,,,,,
139,13475.0,NE-2010-1119473,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,northampton,VA,Atlantic Ocean,actual,actual,5.0,Alive,Humpback Whale,-8464787.84723457,4466572.807043163,102100.0,2010-MAY-05,37.196793000000056,-76.04048299999994,20100505,,,,,
140,13444.0,NE-2010-1119813,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,NY,Atlantic Ocean,actual,actual,21.0,Moderate Decomposition,Humpback Whale,-7982498.045804058,4801629.634381324,102100.0,2010-MAY-21,39.55600000000004,-71.70799999999997,20100521,,,,,
141,13392.0,NE-2010-1120243,Confirmed - High,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,MA,Atlantic Ocean,,,28.0,Advanced Decomposition,Humpback Whale,-7857924.745117448,5064164.965407695,102100.0,2010-MAY-28,41.35040800000007,-70.58893899999998,20100528,,,,,
142,13620.0,NE-2010-1116121,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,nassau,NY,Atlantic Ocean,actual,actual,10.0,Moderate Decomposition,Humpback Whale,-8178809.967817992,4953475.602814037,102100.0,2010-JUN-10,40.599700000000034,-73.47149999999993,20100610,,,,,
143,12966.0,NE-2010-1129057,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,1.0,Condition Unknown,Humpback Whale,-7535394.442981951,5174710.570984211,102100.0,2010-JUL-01,42.09160000000003,-67.69159999999994,20100701,,,,,
144,13514.0,NE-2010-1118682,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,worcester,MD,Atlantic Ocean,estimate,estimate,4.0,Moderate Decomposition,Humpback Whale,-8357978.688249768,4627076.330383215,102100.0,2010-JUL-04,38.33653300000004,-75.08099999999995,20100704,,,,,
145,12965.0,NE-2010-1129060,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,26.0,Moderate Decomposition,Humpback Whale,-7754471.200863114,5106683.476348624,102100.0,2010-AUG-26,41.63650000000007,-69.65959999999994,20100826,,,,,
146,12965.0,NE-2010-1129060,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,26.0,Moderate Decomposition,Humpback Whale,-7754471.200863114,5106683.476348624,102100.0,2010-AUG-26,41.63650000000007,-69.65959999999994,20100826,,,,,
147,13218.0,NE-2010-1122667,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,Atlantic Ocean,actual,actual,9.0,Moderate Decomposition,Humpback Whale,-7825925.289571974,5185732.283449083,102100.0,2010-SEP-09,42.16503000000006,-70.30148299999996,20100909,,,,,
148,12964.0,NE-2010-1129063,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,NJ,Atlantic Ocean,actual,actual,2.0,Moderate Decomposition,Humpback Whale,-8226714.084291065,4901507.057166785,102100.0,2010-NOV-02,40.24430000000006,-73.90182999999996,20101102,,,,,
149,12699.0,NE-2011-1129702,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,14.0,Moderate Decomposition,Humpback Whale,-7654328.186945483,5064104.462906825,102100.0,2011-JAN-14,41.35000000000008,-68.75999999999993,20110114,,,,,
150,12645.0,NE-2011-1130655,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,actual,15.0,Alive,Humpback Whale,-8451338.67163489,4397460.631302308,102100.0,2011-APR-15,36.70063300000004,-75.91966699999995,20110415,,,,,
151,12345.0,NE-2011-1133901,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,ocean,NJ,Atlantic Ocean,estimate,estimate,28.0,Advanced Decomposition,Humpback Whale,-8247629.569457739,4838629.400496612,102100.0,2011-MAY-28,39.811788000000035,-74.08971699999995,20110528,,,,,
152,11369.0,NE-2011-1143178,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,,MA,Atlantic Ocean,actual,actual,2.0,Alive,Humpback Whale,-7827800.689033367,5173144.582058958,102100.0,2011-JUL-02,42.08116000000006,-70.31832999999993,20110702,,,,,
153,11370.0,NE-2011-1143177,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,,MA,Atlantic Ocean,actual,actual,10.0,Moderate Decomposition,Humpback Whale,-7768820.283226366,5084188.992979918,102100.0,2011-JUL-10,41.48530000000005,-69.78849999999994,20110710,,,,,
154,11745.0,NE-2011-1135790,Confirmed - Medium,7.0,"Whale, humpback",Megaptera,novaeangliae,nantucket,MA,Atlantic Ocean,actual,actual,15.0,Moderate Decomposition,Humpback Whale,-7818441.391525434,5052693.174415684,102100.0,2011-JUL-15,41.273002000000076,-70.23425399999996,20110715,,,,,
155,10878.0,NE-2012-1145515,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,20.0,Moderate Decomposition,Humpback Whale,-7550723.1368641835,5313492.550448727,102100.0,2012-MAY-20,43.00999000000007,-67.82929999999993,20120520,,,,,
156,10878.0,NE-2012-1145515,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,20.0,Moderate Decomposition,Humpback Whale,-7550723.1368641835,5313492.550448727,102100.0,2012-MAY-20,43.00999000000007,-67.82929999999993,20120520,,,,,
157,10886.0,NE-2012-1145367,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,Atlantic Ocean,estimate,estimate,29.0,Fresh Dead,Humpback Whale,-7595916.401097455,5501617.164992306,102100.0,2012-JUN-29,44.23330000000004,-68.23527799999994,20120629,,,,,
158,11014.0,NE-2012-1144628,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,RI,Atlantic Ocean,estimate,estimate,20.0,Condition Unknown,Humpback Whale,-7958795.343226901,5065290.707325571,102100.0,2012-JUL-20,41.35799900000006,-71.49507499999997,20120720,,,,,
159,11014.0,NE-2012-1144628,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,washington,RI,Atlantic Ocean,estimate,estimate,20.0,Condition Unknown,Humpback Whale,-7958795.343226901,5065290.707325571,102100.0,2012-JUL-20,41.35799900000006,-71.49507499999997,20120720,,,,,
160,10839.0,NE-2012-1146055,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,knox,ME,Atlantic Ocean,estimate,estimate,1.0,Mummified/Skeletal,Humpback Whale,-7694073.030021369,5464124.252544436,102100.0,2012-AUG-01,43.99148300000008,-69.11703399999993,20120801,,,,,
161,10541.0,NE-2012-1146745,Confirmed - Medium,7.0,"Whale, humpback",Megaptera,novaeangliae,dukes,MA,Atlantic Ocean,estimate,estimate,10.0,Advanced Decomposition,Humpback Whale,-7859156.050005111,5064059.976015725,102100.0,2012-AUG-10,41.349700000000055,-70.59999999999997,20120810,,,,,
162,10895.0,NE-2012-1145289,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,Atlantic Ocean,actual,actual,24.0,Advanced Decomposition,Humpback Whale,-7579218.477478467,5492823.102133738,102100.0,2012-AUG-24,44.17667000000005,-68.08527799999996,20120824,,,,,
163,10899.0,NE-2012-1145284,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,accomack,VA,Atlantic Ocean,actual,actual,26.0,Alive,Humpback Whale,-8397199.884440962,4560742.646662562,102100.0,2012-SEP-26,37.86762600000004,-75.43332999999996,20120926,,,,,
164,10117.0,NE-2013-1147366,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,VA,Atlantic Ocean,actual,actual,25.0,Moderate Decomposition,Humpback Whale,-8391931.132941717,4389877.95091604,102100.0,2013-JAN-25,36.64600000000007,-75.38599999999997,20130125,,,,,
165,10060.0,NE-2013-1147909,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,virginia beach,VA,Atlantic Ocean,actual,actual,3.0,Moderate Decomposition,Humpback Whale,-8437553.533811998,4428492.19797049,102100.0,2013-APR-03,36.92381000000006,-75.79583299999996,20130403,,,,,
166,9883.0,NE-2013-1148607,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,VA,Atlantic Ocean,actual,actual,10.0,Moderate Decomposition,Humpback Whale,-8360048.117583618,4435649.157179111,102100.0,2013-APR-10,36.975190000000055,-75.09958999999998,20130410,,,,,
167,10032.0,NE-2013-1148155,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,17.0,Advanced Decomposition,Humpback Whale,-8076100.70567911,4985975.38997373,102100.0,2013-APR-17,40.821003000000076,-72.54884699999998,20130417,,,,,
168,9280.0,NE-2013-1151009,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,6.0,Advanced Decomposition,Humpback Whale,-7797039.774142465,4968338.764754423,102100.0,2013-JUN-06,40.70100000000007,-70.04199999999997,20130606,,,,,
169,9253.0,NE-2013-1151330,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,york,VA,Atlantic Ocean,actual,actual,13.0,Moderate Decomposition,Humpback Whale,-8502737.329562942,4467409.241739145,102100.0,2013-SEP-13,37.20277800000007,-76.38138899999994,20130913,,,,,
170,9016.0,NE-2013-1151835,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,28.0,Alive,Humpback Whale,-8166342.18484915,4957493.620764682,102100.0,2013-SEP-28,40.62710000000004,-73.35949999999997,20130928,,,,,
171,8709.0,NE-2013-1154950,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,barnstable,MA,ATLANTIC,actual,actual,1.0,Moderate Decomposition,Humpback Whale,-7882254.844344712,5089540.051729917,102100.0,2013-OCT-01,41.521300000000046,-70.80749999999993,20131001,,,,,
172,8686.0,NE-2013-1154973,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,monmouth,NJ,Atlantic Ocean,estimate,estimate,14.0,Alive,Humpback Whale,-8237586.6589568425,4886489.6249749465,102100.0,2013-NOV-14,40.14125000000007,-73.99949999999994,20131114,,,,,
173,7527.0,NE-2014-1174225,Confirmed - Minimum,7.0,"Whale, humpback",Megaptera,novaeangliae,unknown,EZ,Atlantic Ocean,estimate,estimate,10.0,Moderate Decomposition,Humpback Whale,-7738485.721985201,5243575.061361635,102100.0,2014-JAN-10,42.549000000000035,-69.51599999999996,20140110,,,,,
174,7789.0,NE-2014-1169785,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,NJ,Atlantic Ocean,actual,actual,3.0,Moderate Decomposition,Humpback Whale,-8115769.740181766,4742630.420147205,102100.0,2014-MAY-03,39.14616700000005,-72.90519999999998,20140503,,,,,
175,7888.0,NE-2014-1159868,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,ocean,NJ,Atlantic Ocean,estimate,estimate,3.0,Alive,Humpback Whale,-8253228.93984464,4820122.944806646,102100.0,2014-SEP-03,39.68396700000006,-74.14001699999994,20140903,,,,,
176,7707.0,NE-2014-1170403,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,hancock,ME,Atlantic Ocean,actual,actual,25.0,Fresh Dead,Humpback Whale,-7593374.531844683,5505075.611498967,102100.0,2014-DEC-25,44.25555600000007,-68.21244399999993,20141225,,,,,
177,6511.0,NE-2015-1202022,Confirmed - Medium Report,7.0,"Whale, humpback",Megaptera,novaeangliae,eez,MA,Atlantic Ocean,actual,actual,20.0,Moderate Decomposition,Humpback Whale,-7488832.839567853,5158482.685882548,102100.0,2015-MAR-20,41.98333000000007,-67.27332999999999,20150320,,,,,
178,7202.0,NE-2015-1174164,Confirmed - High Report,7.0,"Whale, humpback",Megaptera,novaeangliae,suffolk,NY,Atlantic Ocean,actual,actual,14.0,Moderate Decomposition,Humpback Whale,-8090422.292128135,4980621.940692347,102100.0,2015-APR-14,40.78460000000007,-72.67749999999995,20150414,,,,,
